key,name,tilt_deg,vinf_mps,family,score,classification,front_collective_rpm,rear_collective_rpm,delta_f_deg,delta_a_deg,delta_e_deg,delta_r_deg,theta_deg,u_mps,w_mps,alpha_deg,linearization_available,linearization_latest_file
tilt_75__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_65__rear_700,75,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,777.973235935231,700,3.65457582374795,NaN,-6.36354068932668,NaN,0.000809149053255997,64.9999999935006,0.000917950482689089,0.00080914905325914,1,
tilt_75__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_65__rear_200,75,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,786.620047096962,200,4.05810498331841,NaN,-4.73057668617022,NaN,0.00577959354801206,64.9999996693025,0.00655674088348071,0.0057795935480218,1,
tilt_75__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_65__rear_300,75,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,785.702291199883,300,4.06275718549206,NaN,-4.85862161242106,NaN,-0.0242182066158117,64.9999941933991,-0.0274746830662048,-0.0242182066158188,1,
tilt_75__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_65__rear_400,75,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,784.269091000121,400,3.95351362504443,NaN,-5.1570362079279,NaN,0.00256847435697497,64.9999999999632,0.00291384172080418,0.00256847434860734,1,
tilt_75__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_65__rear_500,75,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,782.52024494092,500,3.88155487471903,NaN,-5.4706832656325,NaN,-0.00369262447440932,64.9999998659267,-0.00418914958042841,-0.00369262447492789,1,
tilt_75__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_65__rear_600,75,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,780.420227114808,600,3.77329618834557,NaN,-5.88435891718894,NaN,0.00089896256837336,64.9999999920083,0.00101984068352341,0.000898962568369509,1,
tilt_75__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_65__rear_700,75,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,777.973235935231,700,3.65457582374795,NaN,-6.36354068932668,NaN,0.000809149053255997,64.9999999935006,0.000917950482689089,0.00080914905325914,1,
tilt_75__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_70__rear_700,75,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,791.783335632016,700,1.64362012276377,NaN,-5.59132205810136,NaN,-0.0120428024902188,69.9999984537613,-0.0147130587151179,-0.012042802490163,1,
tilt_75__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_70__rear_200,75,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,799.462761485836,200,1.9427858714442,NaN,-4.20156665292693,NaN,0.0147320345237473,69.9999976861343,0.0179985753566771,0.0147320345221127,1,
tilt_75__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_70__rear_300,75,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,798.729902244477,300,1.9299708283925,NaN,-4.33113854485969,NaN,-0.000684886221008494,69.999999996329,-0.000836746369000512,-0.000684886220955091,1,
tilt_75__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_70__rear_400,75,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,797.782737030792,400,1.83833903893852,NaN,-4.58685967007817,NaN,0.0212358561837541,69.9999953680396,0.0259444916877172,0.0212358557944918,1,
tilt_75__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_70__rear_500,75,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,796.454056833209,500,1.77282030886044,NaN,-4.86480220600322,NaN,0.0187220622513439,69.9999962629405,0.022873313626404,0.0187220622513405,1,
tilt_75__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_70__rear_600,75,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,794.32301418776,600,1.71302564488096,NaN,-5.1965878667651,NaN,0.00491483298315534,69.9999997439922,0.00600460123620199,0.00491483298439729,1,
tilt_75__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_70__rear_700,75,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,791.783335632016,700,1.64362012276377,NaN,-5.59132205810136,NaN,-0.0120428024902188,69.9999984537613,-0.0147130587151179,-0.012042802490163,1,
tilt_75__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_75__rear_700,75,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,800.733800169601,700,0.0199705323391457,NaN,-5.21999735111609,NaN,-6.77857258941433e-05,74.9999999999475,-8.87313077030177e-05,-6.77857258941434e-05,1,
tilt_75__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_75__rear_200,75,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,808.548358281139,200,0.291198177973313,NaN,-3.98148981938427,NaN,0.0153815945579936,74.9999975408784,0.0201344601109017,0.0153815946298722,1,
tilt_75__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_75__rear_300,75,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,807.594380044071,300,0.281493687361281,NaN,-4.0990319972051,NaN,0.00167604280753067,74.9999999933793,0.00219393490260503,0.00167604280561274,1,
tilt_75__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_75__rear_400,75,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,806.390870282555,400,0.23254373504929,NaN,-4.29840079971882,NaN,0.00325660707443642,74.9999998859002,0.00426288868780527,0.00325660707271814,1,
tilt_75__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_75__rear_500,75,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,804.906829504009,500,0.160298409324117,NaN,-4.56379435591394,NaN,0.0107316304489532,74.9999989115069,0.0140476711761696,0.0107316303020158,1,
tilt_75__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_75__rear_600,75,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,802.927507210059,600,0.106692913049387,NaN,-4.85410538267639,NaN,-0.000485803803473767,75.0000000013457,-0.000635915691699827,-0.000485803803453541,1,
tilt_75__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_75__V_75__rear_700,75,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,800.733800169601,700,0.0199705323391457,NaN,-5.21999735111609,NaN,-6.77857258941433e-05,74.9999999999475,-8.87313077030177e-05,-6.77857258941434e-05,1,
tilt_77p5__vinf_47p5__family_front_rear_free_flap_elevator__source_transition_trim_rearon_forever_scored__seed_entry_referencelinescored_tilt82p5_v47p5,ReferenceLineScored_Tilt77p5_V47p5,77.5,47.5,front_rear_free_flap_elevator,6.56489527369269e-11,exact_trim,921.422061766739,974.326882444421,16.3234606977156,0,-21.6030341570383,0,-0.00563983432025954,47.4999997698944,-0.00467559970483757,-0.00563983432025989,1,
tilt_80__vinf_47p5__family_front_rear_free_flap_elevator__source_transition_trim_reference_line_scored__seed_parent_history_538,ReferenceLineScored_Tilt80_V47p5,80,47.5,front_rear_free_flap_elevator,2.24966935474559e-11,exact_trim,969.404805330661,131.550490853675,21.4393645475117,0,-6.16412366457369,0,-1.00433247509855,47.4927026993404,-0.83258051422611,-1.00433247509507,1,
tilt_80__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_50__rear_300,80,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,876.337810387565,300,16.0264354320089,NaN,-7.42994819341292,NaN,-0.591659408496388,49.9973341579304,-0.51631106013471,-0.59165940840637,1,
tilt_80__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_50__rear_200,80,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,877.326257811307,200,15.826527245321,NaN,-7.38144447773269,NaN,-0.406187131637708,49.9987435429503,-0.354463048805155,-0.406188136193487,1,
tilt_80__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_50__rear_300,80,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,876.337810387565,300,16.0264354320089,NaN,-7.42994819341292,NaN,-0.591659408496388,49.9973341579304,-0.51631106013471,-0.59165940840637,1,
tilt_80__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_55__rear_400,80,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,812.111644711877,400,10.2089140394356,NaN,-7.18945338370393,NaN,-0.0475737837870558,54.9999810408538,-0.0456675488165571,-0.0475737837917018,1,
tilt_80__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_55__rear_200,80,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,815.499050186613,200,10.2703274010392,NaN,-6.65360895059772,NaN,-0.00226292629027295,54.9999999570975,-0.00217225329668655,-0.00226292629028889,1,
tilt_80__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_55__rear_300,80,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,813.67981697479,300,10.1651230366819,NaN,-6.96172712176696,NaN,0.0260957192568853,54.9999943002343,0.0250500911789199,0.0260957190993737,1,
tilt_80__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_55__rear_400,80,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,812.111644711877,400,10.2089140394356,NaN,-7.18945338370393,NaN,-0.0475737837870558,54.9999810408538,-0.0456675488165571,-0.0475737837917018,1,
tilt_80__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_60__rear_700,80,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,777.143149514459,700,6.48805535925199,NaN,-7.74128800839839,NaN,-0.0251441701961714,59.9999942223586,-0.0263309126111726,-0.0251441701962108,1,
tilt_80__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_60__rear_200,80,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,787.211301738992,200,6.86753769466697,NaN,-5.76275186756483,NaN,0.0261316617125853,59.9999937596354,0.0273650112052969,0.0261316617124789,1,
tilt_80__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_60__rear_300,80,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,786.229922777988,300,6.86200753256324,NaN,-5.93076344640699,NaN,-0.00126402138409007,59.9999999853986,-0.00132368009797129,-0.00126402138408951,1,
tilt_80__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_60__rear_400,80,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,784.67238376043,400,6.81440904107595,NaN,-6.20790481671293,NaN,-0.0159076267577833,59.999997687524,-0.0166584275720439,-0.0159076267577324,1,
tilt_80__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_60__rear_500,80,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,782.55691948539,500,6.71972357218026,NaN,-6.59926947121961,NaN,-0.0148520955118084,59.9999979841953,-0.0155530778762079,-0.0148520955120752,1,
tilt_80__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_60__rear_600,80,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,779.989197513159,600,6.59767069685352,NaN,-7.08402625365552,NaN,-0.00984720819477553,59.9999991138576,-0.0103119722567879,-0.00984720819464393,1,
tilt_80__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_60__rear_700,80,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,777.143149514459,700,6.48805535925199,NaN,-7.74128800839839,NaN,-0.0251441701961714,59.9999942223586,-0.0263309126111726,-0.0251441701962108,1,
tilt_80__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_65__rear_700,80,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,775.317445913772,700,3.86100682194178,NaN,-6.59635005212413,NaN,-0.00449531954516365,64.9999997999424,-0.00509977824933833,-0.00449531954522262,1,
tilt_80__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_65__rear_200,80,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,784.010544193726,200,4.2706011627127,NaN,-4.96068511473549,NaN,-0.000709919762090153,65.0000000000113,-0.000805378422607754,-0.000709919761907053,1,
tilt_80__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_65__rear_300,80,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,782.994229679216,300,4.21136092366333,NaN,-5.15341450735382,NaN,0.00696722082512843,64.9999996072005,0.00790406124542653,0.00696722078277565,1,
tilt_80__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_65__rear_400,80,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,781.606643995884,400,4.13503366934141,NaN,-5.41634408833964,NaN,0.0137690277376229,64.9999981230848,0.0156204663229462,0.0137690277376229,1,
tilt_80__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_65__rear_500,80,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,779.929296078314,500,4.13857727495059,NaN,-5.65640290932717,NaN,-0.0376714216200842,64.9999859504595,-0.0427368690973879,-0.0376714216200842,1,
tilt_80__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_65__rear_600,80,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,777.780010850402,600,3.98311881953789,NaN,-6.11642592152382,NaN,-0.00569301557427769,64.9999996792757,-0.00645852128906391,-0.00569301557487459,1,
tilt_80__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_65__rear_700,80,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,775.317445913772,700,3.86100682194178,NaN,-6.59635005212413,NaN,-0.00449531954516365,64.9999997999424,-0.00509977824933833,-0.00449531954522262,1,
tilt_80__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_70__rear_700,80,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,789.148562508897,700,1.77649511754218,NaN,-5.81484444409591,NaN,0.00908064916790326,69.9999991208641,0.0110941057878071,0.0090806491682006,1,
tilt_80__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_70__rear_200,80,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,795.566235884164,200,2.17070788660088,NaN,-4.36067386437306,NaN,-0.0157345492822319,69.9999973609357,-0.0192233781595216,-0.0157345492908694,1,
tilt_80__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_70__rear_300,80,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,796.210726450361,300,0.950131468198781,NaN,-5.70781804245257,NaN,0.68175426070247,69.9950446610989,0.832900303331792,0.681754260701654,1,
tilt_80__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_70__rear_400,80,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,793.807175962929,400,2.08882532387443,NaN,-4.72172497208883,NaN,-0.0229563147383228,69.999994382169,-0.0280464285642925,-0.0229563147160825,1,
tilt_80__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_70__rear_500,80,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,792.584403741025,500,1.96615432740409,NaN,-5.05421997574959,NaN,0.00777970217940989,69.9999993553811,0.0095046992182648,0.00777970217737259,1,
tilt_80__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_70__rear_600,80,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,791.024939550204,600,1.89422760163005,NaN,-5.38182905524279,NaN,-0.000732941461642858,69.999999996022,-0.000895456921102145,-0.000732941461643559,1,
tilt_80__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_70__rear_700,80,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,789.148562508897,700,1.77649511754218,NaN,-5.81484444409591,NaN,0.00908064916790326,69.9999991208641,0.0110941057878071,0.0090806491682006,1,
tilt_80__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_75__rear_700,80,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,797.551217113275,700,0.163339454065262,NaN,-5.39076415637012,NaN,0.00415804235139619,74.9999998573339,0.005442864709675,0.00415804235161088,1,
tilt_80__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_75__rear_200,80,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,805.257572657638,200,0.463837175566738,NaN,-4.12947624131111,NaN,0.00412336996820976,74.9999998110784,0.00539747866402491,0.00412336996940855,1,
tilt_80__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_75__rear_300,80,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,804.436857636879,300,0.414789027343533,NaN,-4.28514240176271,NaN,0.0133513590651015,74.9999979839038,0.0174768880330765,0.0133513590948118,1,
tilt_80__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_75__rear_400,80,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,803.156557564072,400,0.387534914956025,NaN,-4.46214200951299,NaN,0.00190391916811476,74.9999999589313,0.00249222436257204,0.00190391916800924,1,
tilt_80__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_75__rear_500,80,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,801.532879290689,500,0.343231881666462,NaN,-4.69887413340836,NaN,-0.00736344205172566,74.9999993806695,-0.00963872307932599,-0.0073634420514757,1,
tilt_80__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_75__rear_600,80,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,799.671534828322,600,0.263714507411885,NaN,-5.01316648797894,NaN,-0.00379141083260524,74.9999998357971,-0.00496294517072323,-0.00379141083259718,1,
tilt_80__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_80__V_75__rear_700,80,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,797.551217113275,700,0.163339454065262,NaN,-5.39076415637012,NaN,0.00415804235139619,74.9999998573339,0.005442864709675,0.00415804235161088,1,
tilt_82p5_v_47p5,MidbandGuide_Tilt82p5_V47p5,82.5,47.5,front_rear_free_flap_elevator,1.09718138895884e-08,exact_trim,948.699772343658,943.979344524683,17.2954371432618,0,-22.391472826397,0,-0.00139681875732816,47.5,-0.00115800660274944,-0.0013968187573196,1,
tilt_82p5__vinf_50__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_parent_history_475,ReferenceLineScored_Tilt82p5_V50,82.5,50,front_rear_free_flap_elevator,9.51308712749659e-09,exact_trim,883.637976886432,100.000019002195,16.0621645144595,0,-7.57371270224583,0,-0.345515823667705,49.9990908634711,-0.301517605899741,-0.345515819479914,1,
tilt_82p5__vinf_52p5__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_parent_history_478,ReferenceLineScored_Tilt82p5_V52p5,82.5,52.5,front_rear_free_flap_elevator,5.42020969191371e-13,exact_trim,844.637846853546,100.13586904954,12.7807042980377,0,-7.2643079230562,0,-0.0156220948232403,52.499998048527,-0.0143144918356111,-0.0156220948231814,1,
tilt_82p5__vinf_55__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_parent_history_478,ReferenceLineScored_Tilt82p5_V55,82.5,55,front_rear_free_flap_elevator,7.57831458498392e-11,exact_trim,817.839810250868,100.000000080753,10.4385557868815,0,-6.6869347781619,0,-0.00115056933849737,54.9999999889103,-0.00110446727753525,-0.00115056933849686,1,
tilt_82p5__vinf_57p5__family_front_rear_free_flap_elevator__source_transition_trim_rearon_forever_scored__seed_entry_referencelinescored_tilt82p5_v55,ReferenceLineScored_Tilt82p5_V57p5,82.5,57.5,front_rear_free_flap_elevator,5.00206324151909e-10,exact_trim,811.833051345889,100.000000068234,10.3051905356958,0,-4.46872792636292,0,-0.951572481424342,57.4920701248384,-0.954920289768431,-0.951572481424931,1,
tilt_82p5__vinf_57p5__family_rear_fixed_flap_elevator__source_transition_trim_rearon_connector_forever__seed_nudged_parent_history_482,ReferenceLineScored_Tilt82p5_V57p5,82.5,57.5,rear_fixed_flap_elevator,2.92858311122662e-09,exact_trim,802.231509182294,125.308605097629,8.78469772046697,0,-6.11138191438051,0,-0.0447243310193752,57.499982482178,-0.0448837382842608,-0.0447243310193971,1,
tilt_82p5__vinf_60__family_front_rear_free_flap_elevator__source_transition_trim_rearon_forever_scored__seed_parent_history_482,ReferenceLineScored_Tilt82p5_V60,82.5,60,front_rear_free_flap_elevator,7.0553799809614e-11,exact_trim,788.459707526112,100.000000275582,7.06149007767515,0,-5.72518661700622,0,-0.00336450598806853,59.9999998965471,-0.00352330242968614,-0.00336450598808733,1,
tilt_85__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_50__rear_200,85,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,884.813575251261,200,15.8133069088397,NaN,-8.7247553492314,NaN,-0.0593210264453184,49.9999732141096,-0.0517673540011664,-0.0593210285995911,1,
tilt_85__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_50__rear_200,85,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,884.813575251261,200,15.8133069088397,NaN,-8.7247553492314,NaN,-0.0593210264453184,49.9999732141096,-0.0517673540011664,-0.0593210285995911,1,
tilt_85__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_55__rear_200,85,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,818.885061395263,200,10.5044193338219,NaN,-7.0656758122552,NaN,0.0200910773196337,54.9999966186211,0.0192860493272922,0.0200910773196389,1,
tilt_85__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_55__rear_200,85,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,818.885061395263,200,10.5044193338219,NaN,-7.0656758122552,NaN,0.0200910773196337,54.9999966186211,0.0192860493272922,0.0200910773196389,1,
tilt_85__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_60__rear_700,85,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,778.542347514145,700,6.6695497311344,NaN,-8.15636899369013,NaN,-0.00230577882393072,59.999999951427,-0.0024146059376167,-0.00230577882416631,1,
tilt_85__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_60__rear_200,85,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,788.864020583404,200,7.14957099718811,NaN,-5.99355083988021,NaN,-0.00671269255798974,59.9999995882163,-0.00702951519258136,-0.00671269255798992,1,
tilt_85__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_60__rear_600,85,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,781.370914085918,600,6.81358551632461,NaN,-7.40904560316163,NaN,-0.00610235296707607,59.9999996597816,-0.00639036907088496,-0.0061023529664055,1,
tilt_85__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_60__rear_700,85,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,778.542347514145,700,6.6695497311344,NaN,-8.15636899369013,NaN,-0.00230577882393072,59.999999951427,-0.0024146059376167,-0.00230577882416631,1,
tilt_85__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_65__rear_700,85,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,775.712304845505,700,4.03991413178362,NaN,-6.85462337411382,NaN,0.00577389041330133,64.9999996813843,0.00655027088753913,0.00577389041680956,1,
tilt_85__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_65__rear_200,85,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,784.228998919351,200,4.39702425933331,NaN,-5.27666307708087,NaN,0.0432084128859057,64.9999815169213,0.0490183848673342,0.0432084128869829,1,
tilt_85__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_65__rear_300,85,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,783.496684652246,300,4.44849632889134,NaN,-5.35441705838578,NaN,-0.0151536645192044,64.9999977266124,-0.0171912868737565,-0.0151536645192044,1,
tilt_85__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_65__rear_400,85,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,782.035545801187,400,4.34833290743046,NaN,-5.64495411257447,NaN,0.00550103144964172,64.999999700807,0.00624072221040117,0.00550103145102632,1,
tilt_85__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_65__rear_500,85,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,780.360957311607,500,4.32782551618974,NaN,-5.90933179124609,NaN,-0.0321423360731713,64.9999897719479,-0.0364643216860237,-0.0321423360769385,1,
tilt_85__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_65__rear_600,85,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,778.176190629417,600,4.17163991067692,NaN,-6.36765270845468,NaN,-0.000377974065871228,64.9999999985907,-0.000428797975876243,-0.000377974065871346,1,
tilt_85__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_65__rear_700,85,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,775.712304845505,700,4.03991413178362,NaN,-6.85462337411382,NaN,0.00577389041330133,64.9999996813843,0.00655027088753913,0.00577389041680956,1,
