source_file,source_kind,source_run_prefix,name,key,tilt_deg,vinf_mps,alpha_target_deg,trim_formulation,family,seed_name,phase,rear_fixed_rpm,success,acceptable,classification,score,max_normalized,worst_component,worst_component_normalized,front_collective_rpm,rear_collective_rpm,delta_f_deg,delta_a_deg,delta_e_deg,delta_r_deg,theta_deg,u_mps,w_mps,alpha_deg,gamma_deg,termination_string,max_state_residual,attempt_count,rear_on_ok,linearization_available,linearization_index_source,linearization_latest_file
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt80_V50_A5,tilt_80_v_50_a_5,80,50,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T80_Fm200_R300,,NaN,0,1,quasi_trim_usable,0.516637910198681,0.979816296158907,q_dot,0.979816296158907,764.94192014683,699.212344260481,6.03382255912901,0,-23.0539111088639,0,3.63178068516758,49.8097349045904,4.35778713738505,5.00000000000213,-1.36821931483455,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt80_V50_A7p5,tilt_80_v_50_a_7p5,80,50,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T80_F0_R0,,NaN,0,1,quasi_trim_usable,0.540830931719149,0.986570167927175,q_dot,0.986570167927175,913.19270330392,459.242173623901,1.92294934948274,0,-24.962955871327,0,9.76819621336532,49.5722430686905,6.52630961100258,7.5,2.26819621336532,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt80_V50_A10,tilt_80_v_50_a_10,80,50,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T80_F200_Rm300,,NaN,0,0,not_usable,64.1201192142503,121.556474358849,q_dot,121.556474358849,1200,350,0,0,0,0,10,49.2403876506104,8.68240888334652,10,1.77635683940025e-15,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt80_V50_A12p5,tilt_80_v_50_a_12p5,80,50,12.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T80_F200_R300,,NaN,0,0,not_usable,3.00240536188941,5.08396896565345,q_dot,5.08396896565345,1437.75238158348,956.039371684663,13.3550279146797,0,-20.6307197240617,0,-2.02287050339898,48.8148003560309,10.8219806969251,12.5000000000139,-14.5228705034129,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt80_V50_A15,tilt_80_v_50_a_15,80,50,15,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T80_F200_R0,,NaN,0,0,not_usable,11.149428790354,19.8084151794024,q_dot,19.8084151794024,2380.86569870221,777.20525075239,12.4931381848745,0,-25,0,22.1193003491772,48.2962913141988,12.9409522551491,15.000000000101,7.11930034907616,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt75_V50_A0,tilt_75_v_50_a_0,75,50,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T75_Fm200_R300,,NaN,0,0,not_usable,4.85773672762545,9.22872269979544,q_dot,9.22872269979544,892.182213108993,801.80128025426,13.6412625202532,0,-15.4596512745699,0,1.87608909027599,50,-3.50608665378224e-18,-4.01767935737735e-18,1.87608909027599,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt85_V50_A0,tilt_85_v_50_a_0,85,50,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T85_Fm200_R300,,NaN,0,0,near_trim_borderline,0.7359720754103,1.39557493927742,q_dot,1.39557493927742,1112.34061290467,818.980572059536,14.1968098336259,0,-14.5587613714683,0,4.42899953148864,50.0000000000006,7.50992314585946e-14,8.60573801450704e-14,4.42899953148856,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt75_V50_A2p5,tilt_75_v_50_a_2p5,75,50,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T75_F200_Rm300,,NaN,1,1,exact_trim,6.31646893125039e-14,1.12100506451353e-13,q_dot,1.12100506451353e-13,1398.41902885192,295.79639897503,7.80000023224036,0,-10.5526014849623,0,13.7971585235074,49.9524110790929,2.1809693682668,2.5,11.2971585235074,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt85_V50_A2p5,tilt_85_v_50_a_2p5,85,50,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T85_F0_R300,,NaN,0,0,near_trim_borderline,0.633109387179187,1.19206095192828,q_dot,1.19206095192828,1079.54497420184,870.719776961665,9.84095212001708,0,-22.2677255657734,0,6.04562875430292,49.9524110790948,2.18096936826892,2.50000000000233,3.54562875430058,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt75_V50_A5,tilt_75_v_50_a_5,75,50,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T75_Fm200_R300,,NaN,1,1,exact_trim,1.26339058559892e-12,2.10693820731928e-12,q_dot,2.10693820731928e-12,1280.37036248406,609.701052215815,3.74034469804172,0,-18.6222282931081,0,13.1242307699987,49.8097349045873,4.35778713738291,5,8.12423076999873,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt85_V50_A5,tilt_85_v_50_a_5,85,50,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T85_Fm200_R0,,NaN,0,0,near_trim_borderline,0.765882353769741,1.45228166762385,q_dot,1.45228166762385,638.900469892962,515.291224451289,7.26687754556697,0,-20.9776528339992,0,2.03067080778513,49.8097349045873,4.35778713738291,5,-2.96932919221487,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt75_V50_A7p5,tilt_75_v_50_a_7p5,75,50,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T75_Fm200_R0,,NaN,1,1,exact_trim,1.58903767329561e-07,2.87629518425092e-07,w_dot,2.87629518425092e-07,1043.53088303286,570.61561460931,0.788452959412914,0,-24.9959363791916,0,10.2775031955051,49.5722430686905,6.52630961100255,7.49999999999996,2.77750319550512,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt85_V50_A7p5,tilt_85_v_50_a_7p5,85,50,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T85_F0_Rm300,,NaN,1,1,exact_trim,6.48315451519041e-08,1.1175254326333e-07,q_dot,1.1175254326333e-07,1269.11200286429,100.041975194409,2.15439675221817,0,-23.9838642359848,0,15.2725905389093,49.5722430686905,6.5263096110026,7.50000000000003,7.77259053890926,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt75_V50_A10,tilt_75_v_50_a_10,75,50,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T75_F200_Rm300,,NaN,0,0,not_usable,61.7944976489245,117.046760805533,q_dot,117.046760805533,1200,350,0,0,0,0,10,49.2403876506104,8.68240888334652,10,1.77635683940025e-15,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt85_V50_A10,tilt_85_v_50_a_10,85,50,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T85_Fm200_Rm300,,NaN,0,0,not_usable,65.9011430903043,125.055785389313,q_dot,125.055785389313,800,350,0,0,0,0,10,49.2403876506104,8.68240888334652,10,1.77635683940025e-15,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt75_V50_A12p5,tilt_75_v_50_a_12p5,75,50,12.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T75_F200_R300,,NaN,0,0,not_usable,3.47359978123246,6.56933850608425,q_dot,6.56933850608425,1357.89575534877,706.125309117228,6.05019316979463,0,-22.3667719607067,0,5.90048032145285,48.8148003560288,10.8219806969134,12.5000000000013,-6.5995196785484,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt85_V50_A12p5,tilt_85_v_50_a_12p5,85,50,12.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T85_F200_R300,,NaN,0,0,not_usable,7.51184326903877,14.2677786724657,q_dot,14.2677786724657,2211.1921639082,100,6.51378149074526,0,-25,0,29.6748950333099,48.8148003567583,10.8219806951514,12.4999999978491,17.1748950354608,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt75_V50_A15,tilt_75_v_50_a_15,75,50,15,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T75_Fm200_Rm300,,NaN,0,0,not_usable,3.50844892857274,7.04033895725134,w_dot,7.04033895725134,1620.03012121542,1088.40204838444,11.5297811842193,0,-25,0,4.97507057678933,48.2962913143886,12.940952255385,15.0000000003059,-10.0249294235166,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt85_V50_A15,tilt_85_v_50_a_15,85,50,15,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T85_Fm200_Rm300,,NaN,0,0,not_usable,60.5701971299828,115.209889139474,q_dot,115.209889139474,800,350,0,0,0,0,15,48.2962913144534,12.940952255126,15,0,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt70_V50_A0,tilt_70_v_50_a_0,70,50,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T70_F0_Rm300,,NaN,1,1,exact_trim,8.67648966887808e-08,1.56332335907956e-07,q_dot,1.56332335907956e-07,1024.70615829778,327.794759826676,13.4597005550186,0,-6.80385198599741,0,2.75460912919141,50,8.14877281919797e-22,9.33780581501931e-22,2.75460912919141,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt70_V50_A2p5,tilt_70_v_50_a_2p5,70,50,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T70_F0_R300,,NaN,0,0,near_trim_borderline,0.821713402296045,1.55115769682068,q_dot,1.55115769682068,1067.80208712814,1104.84962461934,7.05160470808922,0,-24.2077595050614,0,5.5280820680912,49.9524110790932,2.18096936826654,2.49999999999969,3.02808206809152,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt70_V50_A5,tilt_70_v_50_a_5,70,50,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T70_Fm200_R0,,NaN,1,1,exact_trim,1.62430690586747e-07,2.68180052387379e-07,w_dot,2.68180052387379e-07,856.958061367973,454.737872937887,5.57365890120711,0,-18.503247861323,0,5.05785858413914,49.8097349045873,4.35778713738291,5,0.0578585841391392,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt70_V50_A7p5,tilt_70_v_50_a_7p5,70,50,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T70_Fm200_Rm300,,NaN,1,1,exact_trim,1.76626495637604e-07,3.18857079902014e-07,q_dot,3.18857079902014e-07,863.695865184824,303.726865742173,1.66443112268779,0,-22.5243426837383,0,7.43759476052511,49.5722430686905,6.52630961100258,7.5,-0.0624052394748915,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt70_V50_A10,tilt_70_v_50_a_10,70,50,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T70_Fm200_R300,,NaN,0,0,not_usable,6.52370503213269,12.3473722011577,q_dot,12.3473722011577,1875.65459249389,100,-11.5476115875655,0,-15.8593577124861,0,31.602193913458,49.2403876504624,8.6824088832765,9.99999999995043,21.6021939135076,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt70_V50_A12p5,tilt_70_v_50_a_12p5,70,50,12.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T70_F0_R0,,NaN,0,0,not_usable,11.7566612013737,21.6939373475922,q_dot,21.6939373475922,1302.64853093816,517.271746385659,1.13366604596736,0,-25,0,7.09235383359157,48.8148003559982,10.8219806969055,12.5,-5.40764616640844,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt70_V50_A15,tilt_70_v_50_a_15,70,50,15,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V50_T70_F0_Rm300,,NaN,0,0,not_usable,2.83742350183709,5.32772904943806,q_dot,5.32772904943806,1363.5947648132,365.06441047537,6.23398637951069,0,-20.1311621076184,0,5.62328678054665,48.2962913144599,12.9409522551276,14.9999999999998,-9.37671321945315,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt82p5_V55_A0,tilt_82p5_v_55_a_0,82.5,55,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T82p5_F0_Rm300,,NaN,1,1,exact_trim,1.03042552708001e-05,1.94587920115358e-05,q_dot,1.94587920115358e-05,600,545.096559476498,10.2021668229673,0,-8.50410250827513,0,-2.59201743801022,55,-1.98593627774892e-15,-2.06883212903516e-15,-2.59201743801022,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt82p5_V55_A2p5,tilt_82p5_v_55_a_2p5,82.5,55,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T82p5_F200_Rm300,,NaN,0,0,not_usable,2.10048711592845,3.76727359299326,q_dot,3.76727359299326,1461.8790297719,266.791538676281,5.42180211962999,0,-10.7118389227021,0,15.546222564981,54.9476521870022,2.39906630509348,2.5,13.046222564981,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt82p5_V55_A5,tilt_82p5_v_55_a_5,82.5,55,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T82p5_F200_R0,,NaN,0,0,not_usable,1.6998414170237,3.22414410145326,q_dot,3.22414410145326,762.091601963756,775.084887293974,1.28565782494151,0,-20.1536136197514,0,4.07274347464662,54.7907083950444,4.79356585112165,5.00000000000062,-0.927256525353995,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt82p5_V55_A7p5,tilt_82p5_v_55_a_7p5,82.5,55,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T82p5_Fm200_Rm300,,NaN,1,1,exact_trim,7.61478910805632e-08,1.36654457421344e-07,q_dot,1.36654457421344e-07,1283.70896413588,278.392399294174,-3.43494690163973,0,-21.115230614405,0,15.9223771200045,54.5294673755596,7.17894057210284,7.5,8.42237712000449,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt82p5_V55_A10,tilt_82p5_v_55_a_10,82.5,55,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T82p5_F200_Rm300,,NaN,0,0,not_usable,78.17819042811,147.546858156009,q_dot,147.546858156009,1126.21527777778,297.5,0,0,0,0,10,54.1644264156714,9.55064977168117,10,0,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt82p5_V55_A12p5,tilt_82p5_v_55_a_12p5,82.5,55,12.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T82p5_F0_R0,,NaN,0,0,near_trim_borderline,0.650460595240884,1.36664849948667,w_dot,1.36664849948667,995.177239198723,100,5.65838837604979,0,-22.0942603456225,0,-1.25085678198856,53.6962803915964,11.9041787666248,12.5000000000296,-13.7508567820181,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt82p5_V55_A15,tilt_82p5_v_55_a_15,82.5,55,15,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T82p5_F200_R0,,NaN,0,0,not_usable,6.06933886114507,9.23247113993085,q_dot,8.27190043122082,1809.7263257989,443.481325850892,11.6805447783435,0,-21.4995045786893,0,7.00767382982172,53.1259204458987,14.2350474806386,15,-7.99232617017828,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt87p5_V55_A0,tilt_87p5_v_55_a_0,87.5,55,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T87p5_Fm200_R300,,NaN,0,0,not_usable,5.73920169438156,10.7817083894292,q_dot,10.7817083894292,1811.73771261664,727.268999205626,10.481096191013,0,-14.7675960807259,0,13.247492030634,55,3.13488551207303e-17,3.26574016542714e-17,13.247492030634,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt87p5_V55_A2p5,tilt_87p5_v_55_a_2p5,87.5,55,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T87p5_Fm200_Rm300,,NaN,1,1,exact_trim,1.75214357988171e-13,3.83693077310454e-13,w_dot,3.83693077310454e-13,972.858003309338,381.316680398976,6.24384207525338,0,-12.9458904167004,0,5.12531060532871,54.9476521870022,2.39906630509348,2.5,2.62531060532871,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt77p5_V55_A0,tilt_77p5_v_55_a_0,77.5,55,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T77p5_Fm200_Rm300,,NaN,1,1,exact_trim,1.51358132830832e-09,3.27066373984053e-09,w_dot,3.27066373984053e-09,926.494667670849,201.082001583568,9.96256189085989,0,-6.33126480499772,0,1.72782974105283,55,-1.61644713289418e-22,-1.68391997310652e-22,1.72782974105283,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt87p5_V55_A5,tilt_87p5_v_55_a_5,87.5,55,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T87p5_Fm200_R300,,NaN,0,0,not_usable,4.22978547118993,8.03194406238955,q_dot,8.03194406238955,1176.81168125833,802.242123040886,1.08445825511924,0,-20.2664939946806,0,11.3569012457736,54.790708395046,4.79356585112288,5.00000000000174,6.35690124577183,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt77p5_V55_A2p5,tilt_77p5_v_55_a_2p5,77.5,55,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T77p5_Fm200_Rm300,,NaN,0,0,not_usable,2.09272184583783,3.94702344476854,q_dot,3.94702344476854,721.628241935037,280.723568567214,6.09039264490068,0,-10.8241235898632,0,2.42002683711248,54.9476521870022,2.39906630509348,2.5,-0.0799731628875211,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt87p5_V55_A7p5,tilt_87p5_v_55_a_7p5,87.5,55,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T87p5_Fm200_Rm300,,NaN,1,1,exact_trim,2.12890963512773e-07,3.90033446814944e-07,q_dot,3.90033446814944e-07,1033.16530238531,185.807690525751,-2.15353014945051,0,-22.138440187087,0,10.8468159465167,54.5294673755596,7.17894057210284,7.5,3.34681594651667,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt77p5_V55_A5,tilt_77p5_v_55_a_5,77.5,55,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T77p5_F200_R0,,NaN,1,1,exact_trim,3.88627066788863e-07,6.24591599861732e-07,q_dot,6.24591599861732e-07,981.014980090005,211.690107053165,1.28009044514318,0,-15.5716373214892,0,7.74139261678272,54.790708395046,4.7935658511212,5,2.74139261678272,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt87p5_V55_A10,tilt_87p5_v_55_a_10,87.5,55,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T87p5_Fm200_Rm300,,NaN,0,0,not_usable,79.0987199504799,149.415954700733,q_dot,149.415954700733,726.215277777778,297.5,0,0,0,0,10,54.1644264156714,9.55064977168117,10,0,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt77p5_V55_A7p5,tilt_77p5_v_55_a_7p5,77.5,55,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T77p5_Fm200_Rm300,,NaN,1,1,exact_trim,1.21888510804953e-10,2.27869088490852e-10,q_dot,2.27869088490852e-10,640.043701753417,336.066093002693,-2.34082247085718,0,-21.7932679495525,0,5.00659874639699,54.5294673755596,7.17894057210284,7.5,-2.49340125360301,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt87p5_V55_A12p5,tilt_87p5_v_55_a_12p5,87.5,55,12.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T87p5_F200_R300,,NaN,0,0,not_usable,14.5297253112808,26.5284694461094,q_dot,26.5284694461094,2213.12632918814,295.174687473788,6.03534634302088,0,-20.4735981609389,0,32.2397141861925,53.6962803916054,11.9041787665855,12.4999999999876,19.7397141862048,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt77p5_V55_A10,tilt_77p5_v_55_a_10,77.5,55,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T77p5_F200_Rm300,,NaN,0,0,not_usable,76.1444225419845,143.561917060513,q_dot,143.561917060513,1126.21527777778,297.5,0,0,0,0,10,54.1644264156714,9.55064977168117,10,0,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt87p5_V55_A15,tilt_87p5_v_55_a_15,87.5,55,15,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V55_T87p5_F200_R300,,NaN,0,0,not_usable,19.8562001913103,37.0063099610599,q_dot,37.0063099610599,1756.15019822224,774.480443630464,4.57494819936806,0,-22.7534900733476,0,17.5708318093033,53.1259204459096,14.2350474806615,15.0000000000201,2.57083180928323,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
